Question,Structure,Réponses,Occurrences,Nombre de réponses,Effectifs par structure,Pourcentage
Pensez-vous que votre structure est exposée à des attaques cyber ?,Total pondéré,"Oui, de façon fréquente",,,,20
Pensez-vous que votre structure est exposée à des attaques cyber ?,Total pondéré,"Oui, de temps en temps",,,,42
Pensez-vous que votre structure est exposée à des attaques cyber ?,Un EPCI (hors métropole),"Oui, de temps en temps",9,33,33,27
Pensez-vous que votre structure est exposée à des attaques cyber ?,Un EPCI (hors métropole),"Non, probablement pas",1,33,33,3
Pensez-vous que votre structure est exposée à des attaques cyber ?,Un EPCI (hors métropole),"Oui, de façon continue",10,33,33,30
Pensez-vous que votre structure est exposée à des attaques cyber ?,Un EPCI (hors métropole),"Oui, de façon fréquente",8,33,33,24
Pensez-vous que votre structure est exposée à des attaques cyber ?,Un EPCI (hors métropole),Je ne sais pas,5,33,33,15
Pensez-vous que votre structure est exposée à des attaques cyber ?,Un EPCI (hors métropole),Sans réponse,0,33,33,0
Pensez-vous que votre structure est exposée à des attaques cyber ?,Un département,"Oui, de temps en temps",4,24,25,16
Pensez-vous que votre structure est exposée à des attaques cyber ?,Un département,"Non, probablement pas",0,24,25,0
Pensez-vous que votre structure est exposée à des attaques cyber ?,Un département,"Oui, de façon continue",8,24,25,32
Pensez-vous que votre structure est exposée à des attaques cyber ?,Un département,"Oui, de façon fréquente",11,24,25,44
Pensez-vous que votre structure est exposée à des attaques cyber ?,Un département,Je ne sais pas,1,24,25,4
Pensez-vous que votre structure est exposée à des attaques cyber ?,Un département,Sans réponse,1,24,25,4
Pensez-vous que votre structure est exposée à des attaques cyber ?,Une commune,"Oui, de temps en temps",9,30,30,30
Pensez-vous que votre structure est exposée à des attaques cyber ?,Une commune,"Non, probablement pas",3,30,30,10
Pensez-vous que votre structure est exposée à des attaques cyber ?,Une commune,"Oui, de façon continue",10,30,30,33
Pensez-vous que votre structure est exposée à des attaques cyber ?,Une commune,Je ne sais pas,1,30,30,3
Pensez-vous que votre structure est exposée à des attaques cyber ?,Une commune,"Oui, de façon fréquente",7,30,30,23
Pensez-vous que votre structure est exposée à des attaques cyber ?,Une commune,Sans réponse,0,30,30,0
Pensez-vous que votre structure est exposée à des attaques cyber ?,Une métropole,"Oui, de temps en temps",2,18,18,11
Pensez-vous que votre structure est exposée à des attaques cyber ?,Une métropole,"Non, probablement pas",0,18,18,0
Pensez-vous que votre structure est exposée à des attaques cyber ?,Une métropole,"Oui, de façon continue",12,18,18,67
Pensez-vous que votre structure est exposée à des attaques cyber ?,Une métropole,"Oui, de façon fréquente",4,18,18,22
Pensez-vous que votre structure est exposée à des attaques cyber ?,Une métropole,Je ne sais pas,0,18,18,0
Pensez-vous que votre structure est exposée à des attaques cyber ?,Une métropole,Sans réponse,0,18,18,0
Pensez-vous que votre structure est exposée à des attaques cyber ?,Une région,"Oui, de temps en temps",1,10,10,10
Pensez-vous que votre structure est exposée à des attaques cyber ?,Une région,"Non, probablement pas",0,10,10,0
Pensez-vous que votre structure est exposée à des attaques cyber ?,Une région,"Oui, de façon continue",8,10,10,80
Pensez-vous que votre structure est exposée à des attaques cyber ?,Une région,"Oui, de façon fréquente",1,10,10,10
Pensez-vous que votre structure est exposée à des attaques cyber ?,Une région,Je ne sais pas,0,10,10,0
Pensez-vous que votre structure est exposée à des attaques cyber ?,Une région,Sans réponse,0,10,10,0
"Pour chacun de ces domaines, pouvez-vous préciser si votre structure a engagé ces deux dernières années un ou plusieurs projets ou expérimentations en matière d'utilisation des données, ou prévoit d’en engager au cours des douze prochains mois ? ",Autre,Aménagement du territoire,,17,75,
"Pour chacun de ces domaines, pouvez-vous préciser si votre structure a engagé ces deux dernières années un ou plusieurs projets ou expérimentations en matière d'utilisation des données, ou prévoit d’en engager au cours des douze prochains mois ? ",Autre,Mobilité,,17,75,
"Pour chacun de ces domaines, pouvez-vous préciser si votre structure a engagé ces deux dernières années un ou plusieurs projets ou expérimentations en matière d'utilisation des données, ou prévoit d’en engager au cours des douze prochains mois ? ",Autre,Administration,,17,75,
"Pour chacun de ces domaines, pouvez-vous préciser si votre structure a engagé ces deux dernières années un ou plusieurs projets ou expérimentations en matière d'utilisation des données, ou prévoit d’en engager au cours des douze prochains mois ? ",Autre,Développement économique,,17,75,
"Pour chacun de ces domaines, pouvez-vous préciser si votre structure a engagé ces deux dernières années un ou plusieurs projets ou expérimentations en matière d'utilisation des données, ou prévoit d’en engager au cours des douze prochains mois ? ",Autre,Gestion de l’espace public,,17,75,
"Pour chacun de ces domaines, pouvez-vous préciser si votre structure a engagé ces deux dernières années un ou plusieurs projets ou expérimentations en matière d'utilisation des données, ou prévoit d’en engager au cours des douze prochains mois ? ",Autre,Sécurité,,17,75,
"Pour chacun de ces domaines, pouvez-vous préciser si votre structure a engagé ces deux dernières années un ou plusieurs projets ou expérimentations en matière d'utilisation des données, ou prévoit d’en engager au cours des douze prochains mois ? ",Autre,Patrimoine,,17,75,
"Pour chacun de ces domaines, pouvez-vous préciser si votre structure a engagé ces deux dernières années un ou plusieurs projets ou expérimentations en matière d'utilisation des données, ou prévoit d’en engager au cours des douze prochains mois ? ",Autre,Déchets,,17,75,
"Pour chacun de ces domaines, pouvez-vous préciser si votre structure a engagé ces deux dernières années un ou plusieurs projets ou expérimentations en matière d'utilisation des données, ou prévoit d’en engager au cours des douze prochains mois ? ",Autre,Energie et éclairage,,17,75,
"Pour chacun de ces domaines, pouvez-vous préciser si votre structure a engagé ces deux dernières années un ou plusieurs projets ou expérimentations en matière d'utilisation des données, ou prévoit d’en engager au cours des douze prochains mois ? ",Autre,Tourisme,,17,75,
"Pour chacun de ces domaines, pouvez-vous préciser si votre structure a engagé ces deux dernières années un ou plusieurs projets ou expérimentations en matière d'utilisation des données, ou prévoit d’en engager au cours des douze prochains mois ? ",Autre,Citoyenneté,,17,75,
"Pour chacun de ces domaines, pouvez-vous préciser si votre structure a engagé ces deux dernières années un ou plusieurs projets ou expérimentations en matière d'utilisation des données, ou prévoit d’en engager au cours des douze prochains mois ? ",Autre,Environnement,,17,75,
"Pour chacun de ces domaines, pouvez-vous préciser si votre structure a engagé ces deux dernières années un ou plusieurs projets ou expérimentations en matière d'utilisation des données, ou prévoit d’en engager au cours des douze prochains mois ? ",Autre,Autre,,17,75,
"Pour chacun de ces domaines, pouvez-vous préciser si votre structure a engagé ces deux dernières années un ou plusieurs projets ou expérimentations en matière d'utilisation des données, ou prévoit d’en engager au cours des douze prochains mois ? ",Autre,Sans réponse,,17,75,
"Pour chacun de ces domaines, pouvez-vous préciser si votre structure a engagé ces deux dernières années un ou plusieurs projets ou expérimentations en matière d'utilisation des données, ou prévoit d’en engager au cours des douze prochains mois ? ",Communes de 10 000 à 100 000 hab.,Aménagement du territoire,,5,10,
"Pour chacun de ces domaines, pouvez-vous préciser si votre structure a engagé ces deux dernières années un ou plusieurs projets ou expérimentations en matière d'utilisation des données, ou prévoit d’en engager au cours des douze prochains mois ? ",Communes de 10 000 à 100 000 hab.,Mobilité,,5,10,
"Pour chacun de ces domaines, pouvez-vous préciser si votre structure a engagé ces deux dernières années un ou plusieurs projets ou expérimentations en matière d'utilisation des données, ou prévoit d’en engager au cours des douze prochains mois ? ",Communes de 10 000 à 100 000 hab.,Administration,0,5,10,0
"Pour chacun de ces domaines, pouvez-vous préciser si votre structure a engagé ces deux dernières années un ou plusieurs projets ou expérimentations en matière d'utilisation des données, ou prévoit d’en engager au cours des douze prochains mois ? ",Communes de 10 000 à 100 000 hab.,Développement économique,,5,10,
"Pour chacun de ces domaines, pouvez-vous préciser si votre structure a engagé ces deux dernières années un ou plusieurs projets ou expérimentations en matière d'utilisation des données, ou prévoit d’en engager au cours des douze prochains mois ? ",Communes de 10 000 à 100 000 hab.,Gestion de l’espace public,,5,10,
"Pour chacun de ces domaines, pouvez-vous préciser si votre structure a engagé ces deux dernières années un ou plusieurs projets ou expérimentations en matière d'utilisation des données, ou prévoit d’en engager au cours des douze prochains mois ? ",Communes de 10 000 à 100 000 hab.,Sécurité,0,5,10,0
"Pour chacun de ces domaines, pouvez-vous préciser si votre structure a engagé ces deux dernières années un ou plusieurs projets ou expérimentations en matière d'utilisation des données, ou prévoit d’en engager au cours des douze prochains mois ? ",Communes de 10 000 à 100 000 hab.,Patrimoine,,5,10,
